instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|47362,47362,NIFTY2571726200CE,NIFTY,3.95,17-Jul-2025,26200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47365,47365,NIFTY2571726250PE,NIFTY,867.85,17-Jul-2025,26250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47364,47364,NIFTY2571726250CE,NIFTY,3.5,17-Jul-2025,26250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47392,47392,NIFTY2571726850CE,NIFTY,1.15,17-Jul-2025,26850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47391,47391,NIFTY2571726800PE,NIFTY,1409.2,17-Jul-2025,26800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47394,47394,NIFTY2571726900CE,NIFTY,1.1,17-Jul-2025,26900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47393,47393,NIFTY2571726850PE,NIFTY,1445.2,17-Jul-2025,26850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47396,47396,NIFTY2571726950CE,NIFTY,1.05,17-Jul-2025,26950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47395,47395,NIFTY2571726900PE,NIFTY,1494.3,17-Jul-2025,26900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47397,47397,NIFTY2571726950PE,NIFTY,1544.8,17-Jul-2025,26950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72316,72316,NIFTY25AUG26600CE,NIFTY,80.35,28-Aug-2025,26600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72317,72317,NIFTY25AUG26600PE,NIFTY,1066.7,28-Aug-2025,26600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72312,72312,NIFTY25AUG26550PE,NIFTY,1026.1,28-Aug-2025,26550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72311,72311,NIFTY25AUG26550CE,NIFTY,384.05,28-Aug-2025,26550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47381,47381,NIFTY2571726650PE,NIFTY,1252.45,17-Jul-2025,26650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47380,47380,NIFTY2571726650CE,NIFTY,1.3,17-Jul-2025,26650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47383,47383,NIFTY2571726700PE,NIFTY,1303.0,17-Jul-2025,26700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47382,47382,NIFTY2571726700CE,NIFTY,1.25,17-Jul-2025,26700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47388,47388,NIFTY2571726800CE,NIFTY,1.15,17-Jul-2025,26800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47387,47387,NIFTY2571726750PE,NIFTY,1345.55,17-Jul-2025,26750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47386,47386,NIFTY2571726750CE,NIFTY,1.2,17-Jul-2025,26750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|37810,37810,NIFTY26DEC23000PE,NIFTY,436.0,31-Dec-2026,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|37806,37806,NIFTY26DEC23000CE,NIFTY,4800.0,31-Dec-2026,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|37805,37805,NIFTY26JUN23000PE,NIFTY,333.1,25-Jun-2026,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|37802,37802,NIFTY26JUN13000PE,NIFTY,21.6,25-Jun-2026,13000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47213,47213,NIFTY2571724050PE,NIFTY,3.15,17-Jul-2025,24050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47214,47214,NIFTY2571724100CE,NIFTY,1348.75,17-Jul-2025,24100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47211,47211,NIFTY2571724050CE,NIFTY,1352.05,17-Jul-2025,24050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47202,47202,NIFTY2571723950PE,NIFTY,2.75,17-Jul-2025,23950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47201,47201,NIFTY2571723950CE,NIFTY,1481.6,17-Jul-2025,23950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47204,47204,NIFTY2571724000PE,NIFTY,3.0,17-Jul-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47203,47203,NIFTY2571724000CE,NIFTY,1387.25,17-Jul-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47200,47200,NIFTY2571723900PE,NIFTY,2.55,17-Jul-2025,23900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47228,47228,NIFTY2571724200PE,NIFTY,3.95,17-Jul-2025,24200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47227,47227,NIFTY2571724200CE,NIFTY,1186.75,17-Jul-2025,24200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47229,47229,NIFTY2571724250CE,NIFTY,1140.0,17-Jul-2025,24250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47235,47235,NIFTY2571724350CE,NIFTY,1047.4,17-Jul-2025,24350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47234,47234,NIFTY2571724300PE,NIFTY,4.65,17-Jul-2025,24300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47237,47237,NIFTY2571724400CE,NIFTY,988.9,17-Jul-2025,24400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47236,47236,NIFTY2571724350PE,NIFTY,5.15,17-Jul-2025,24350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47230,47230,NIFTY2571724250PE,NIFTY,4.35,17-Jul-2025,24250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47233,47233,NIFTY2571724300CE,NIFTY,1095.6,17-Jul-2025,24300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47219,47219,NIFTY2571724100PE,NIFTY,3.3,17-Jul-2025,24100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47226,47226,NIFTY2571724150PE,NIFTY,3.65,17-Jul-2025,24150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47220,47220,NIFTY2571724150CE,NIFTY,1251.5,17-Jul-2025,24150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47293,47293,NIFTY2571725300CE,NIFTY,189.05,17-Jul-2025,25300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47292,47292,NIFTY2571725250PE,NIFTY,83.7,17-Jul-2025,25250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47295,47295,NIFTY2571725350CE,NIFTY,159.65,17-Jul-2025,25350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47294,47294,NIFTY2571725300PE,NIFTY,100.95,17-Jul-2025,25300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47297,47297,NIFTY2571725400CE,NIFTY,133.1,17-Jul-2025,25400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47296,47296,NIFTY2571725350PE,NIFTY,122.05,17-Jul-2025,25350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47299,47299,NIFTY2571725450CE,NIFTY,110.15,17-Jul-2025,25450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47298,47298,NIFTY2571725400PE,NIFTY,145.75,17-Jul-2025,25400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47282,47282,NIFTY2571725150CE,NIFTY,291.9,17-Jul-2025,25150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47281,47281,NIFTY2571725100PE,NIFTY,45.05,17-Jul-2025,25100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47280,47280,NIFTY2571725100CE,NIFTY,332.85,17-Jul-2025,25100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47289,47289,NIFTY2571725250CE,NIFTY,220.2,17-Jul-2025,25250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47286,47286,NIFTY2571725150PE,NIFTY,55.85,17-Jul-2025,25150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47288,47288,NIFTY2571725200PE,NIFTY,68.65,17-Jul-2025,25200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47287,47287,NIFTY2571725200CE,NIFTY,254.8,17-Jul-2025,25200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47259,47259,NIFTY2571724650CE,NIFTY,742.15,17-Jul-2025,24650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47258,47258,NIFTY2571724600PE,NIFTY,8.7,17-Jul-2025,24600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47239,47239,NIFTY2571724450CE,NIFTY,970.65,17-Jul-2025,24450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47238,47238,NIFTY2571724400PE,NIFTY,5.75,17-Jul-2025,24400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47246,47246,NIFTY2571724550PE,NIFTY,7.9,17-Jul-2025,24550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47245,47245,NIFTY2571724550CE,NIFTY,860.0,17-Jul-2025,24550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47247,47247,NIFTY2571724600CE,NIFTY,791.8,17-Jul-2025,24600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47242,47242,NIFTY2571724450PE,NIFTY,6.35,17-Jul-2025,24450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47244,47244,NIFTY2571724500PE,NIFTY,7.2,17-Jul-2025,24500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47243,47243,NIFTY2571724500CE,NIFTY,890.8,17-Jul-2025,24500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47270,47270,NIFTY2571724900PE,NIFTY,21.25,17-Jul-2025,24900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47273,47273,NIFTY2571724950CE,NIFTY,462.05,17-Jul-2025,24950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47279,47279,NIFTY2571725050PE,NIFTY,37.0,17-Jul-2025,25050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47275,47275,NIFTY2571725000CE,NIFTY,417.4,17-Jul-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47274,47274,NIFTY2571724950PE,NIFTY,25.4,17-Jul-2025,24950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47277,47277,NIFTY2571725050CE,NIFTY,373.35,17-Jul-2025,25050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47276,47276,NIFTY2571725000PE,NIFTY,30.85,17-Jul-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47260,47260,NIFTY2571724650PE,NIFTY,9.95,17-Jul-2025,24650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47262,47262,NIFTY2571724700PE,NIFTY,11.35,17-Jul-2025,24700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47261,47261,NIFTY2571724700CE,NIFTY,694.65,17-Jul-2025,24700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47268,47268,NIFTY2571724850PE,NIFTY,17.85,17-Jul-2025,24850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47267,47267,NIFTY2571724850CE,NIFTY,550.5,17-Jul-2025,24850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47269,47269,NIFTY2571724900CE,NIFTY,509.35,17-Jul-2025,24900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47264,47264,NIFTY2571724750PE,NIFTY,13.1,17-Jul-2025,24750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47263,47263,NIFTY2571724750CE,NIFTY,647.75,17-Jul-2025,24750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47266,47266,NIFTY2571724800PE,NIFTY,15.25,17-Jul-2025,24800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47265,47265,NIFTY2571724800CE,NIFTY,601.7,17-Jul-2025,24800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72277,72277,NIFTY25AUG26500PE,NIFTY,1039.85,28-Aug-2025,26500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|37799,37799,NIFTY26JUN23000CE,NIFTY,2645.65,25-Jun-2026,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|37797,37797,NIFTY25DEC13000PE,NIFTY,5.55,24-Dec-2025,13000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|37796,37796,NIFTY25DEC23000PE,NIFTY,133.1,24-Dec-2025,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|37795,37795,NIFTY25DEC23000CE,NIFTY,3118.4,24-Dec-2025,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72125,72125,NIFTY25AUG26350PE,NIFTY,884.55,28-Aug-2025,26350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72124,72124,NIFTY25AUG26350CE,NIFTY,125.9,28-Aug-2025,26350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72126,72126,NIFTY25AUG26400CE,NIFTY,115.8,28-Aug-2025,26400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72121,72121,NIFTY25AUG26250PE,NIFTY,855.65,28-Aug-2025,26250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72120,72120,NIFTY25AUG26250CE,NIFTY,150.1,28-Aug-2025,26250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72123,72123,NIFTY25AUG26300PE,NIFTY,880.5,28-Aug-2025,26300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72122,72122,NIFTY25AUG26300CE,NIFTY,138.6,28-Aug-2025,26300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47172,47172,NIFTY2571723700PE,NIFTY,1.95,17-Jul-2025,23700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47174,47174,NIFTY2571723750PE,NIFTY,2.15,17-Jul-2025,23750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47173,47173,NIFTY2571723750CE,NIFTY,1631.05,17-Jul-2025,23750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47170,47170,NIFTY2571723700CE,NIFTY,1710.0,17-Jul-2025,23700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47177,47177,NIFTY2571723800CE,NIFTY,1576.1,17-Jul-2025,23800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47160,47160,NIFTY2571723600PE,NIFTY,1.7,17-Jul-2025,23600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47163,47163,NIFTY2571723650CE,NIFTY,1760.0,17-Jul-2025,23650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47169,47169,NIFTY2571723650PE,NIFTY,1.8,17-Jul-2025,23650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72107,72107,NIFTY25AUG25950PE,NIFTY,547.1,28-Aug-2025,25950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72106,72106,NIFTY25AUG25950CE,NIFTY,240.35,28-Aug-2025,25950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72109,72109,NIFTY25AUG26000PE,NIFTY,680.5,28-Aug-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72108,72108,NIFTY25AUG26000CE,NIFTY,227.1,28-Aug-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72103,72103,NIFTY25AUG25850PE,NIFTY,558.75,28-Aug-2025,25850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72102,72102,NIFTY25AUG25850CE,NIFTY,284.4,28-Aug-2025,25850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72105,72105,NIFTY25AUG25900PE,NIFTY,622.9,28-Aug-2025,25900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72104,72104,NIFTY25AUG25900CE,NIFTY,263.2,28-Aug-2025,25900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72101,72101,NIFTY25AUG25800PE,NIFTY,562.85,28-Aug-2025,25800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72100,72100,NIFTY25AUG25800CE,NIFTY,301.25,28-Aug-2025,25800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72118,72118,NIFTY25AUG26200CE,NIFTY,163.5,28-Aug-2025,26200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72119,72119,NIFTY25AUG26200PE,NIFTY,802.0,28-Aug-2025,26200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72113,72113,NIFTY25AUG26100PE,NIFTY,739.15,28-Aug-2025,26100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72116,72116,NIFTY25AUG26150PE,NIFTY,764.1,28-Aug-2025,26150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72115,72115,NIFTY25AUG26150CE,NIFTY,180.0,28-Aug-2025,26150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72110,72110,NIFTY25AUG26050CE,NIFTY,207.0,28-Aug-2025,26050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72112,72112,NIFTY25AUG26100CE,NIFTY,193.05,28-Aug-2025,26100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72111,72111,NIFTY25AUG26050PE,NIFTY,599.95,28-Aug-2025,26050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47185,47185,NIFTY2571723850CE,NIFTY,1570.0,17-Jul-2025,23850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47180,47180,NIFTY2571723800PE,NIFTY,2.15,17-Jul-2025,23800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47187,47187,NIFTY2571723900CE,NIFTY,1484.5,17-Jul-2025,23900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47186,47186,NIFTY2571723850PE,NIFTY,2.3,17-Jul-2025,23850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47129,47129,NIFTY2571723100CE,NIFTY,2310.0,17-Jul-2025,23100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47128,47128,NIFTY2571723050PE,NIFTY,1.1,17-Jul-2025,23050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47138,47138,NIFTY2571723200PE,NIFTY,1.25,17-Jul-2025,23200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47132,47132,NIFTY2571723150CE,NIFTY,2250.0,17-Jul-2025,23150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47131,47131,NIFTY2571723100PE,NIFTY,1.15,17-Jul-2025,23100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47134,47134,NIFTY2571723200CE,NIFTY,2190.0,17-Jul-2025,23200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47133,47133,NIFTY2571723150PE,NIFTY,1.15,17-Jul-2025,23150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47119,47119,NIFTY2571722950CE,NIFTY,2620.0,17-Jul-2025,22950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47127,47127,NIFTY2571723050CE,NIFTY,2327.4,17-Jul-2025,23050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47120,47120,NIFTY2571722950PE,NIFTY,1.0,17-Jul-2025,22950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47123,47123,NIFTY2571723000PE,NIFTY,1.05,17-Jul-2025,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47122,47122,NIFTY2571723000CE,NIFTY,2383.65,17-Jul-2025,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47152,47152,NIFTY2571723450CE,NIFTY,1965.0,17-Jul-2025,23450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47151,47151,NIFTY2571723400PE,NIFTY,1.45,17-Jul-2025,23400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47158,47158,NIFTY2571723550PE,NIFTY,1.65,17-Jul-2025,23550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47157,47157,NIFTY2571723550CE,NIFTY,1860.0,17-Jul-2025,23550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47159,47159,NIFTY2571723600CE,NIFTY,1782.45,17-Jul-2025,23600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47154,47154,NIFTY2571723450PE,NIFTY,1.5,17-Jul-2025,23450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47156,47156,NIFTY2571723500PE,NIFTY,1.6,17-Jul-2025,23500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47155,47155,NIFTY2571723500CE,NIFTY,1885.55,17-Jul-2025,23500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47139,47139,NIFTY2571723250CE,NIFTY,2145.0,17-Jul-2025,23250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47141,47141,NIFTY2571723250PE,NIFTY,1.3,17-Jul-2025,23250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47147,47147,NIFTY2571723400CE,NIFTY,2030.45,17-Jul-2025,23400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47146,47146,NIFTY2571723350PE,NIFTY,1.35,17-Jul-2025,23350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47143,47143,NIFTY2571723300PE,NIFTY,1.35,17-Jul-2025,23300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47142,47142,NIFTY2571723300CE,NIFTY,2080.0,17-Jul-2025,23300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47144,47144,NIFTY2571723350CE,NIFTY,1731.75,17-Jul-2025,23350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72164,72164,NIFTY25AUG26500CE,NIFTY,98.6,28-Aug-2025,26500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72158,72158,NIFTY25AUG26450PE,NIFTY,950.7,28-Aug-2025,26450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72156,72156,NIFTY25AUG26450CE,NIFTY,410.95,28-Aug-2025,26450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72155,72155,NIFTY25AUG26400PE,NIFTY,963.55,28-Aug-2025,26400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72088,72088,NIFTY25AUG25500PE,NIFTY,403.3,28-Aug-2025,25500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72087,72087,NIFTY25AUG25500CE,NIFTY,442.0,28-Aug-2025,25500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72095,72095,NIFTY25AUG25650PE,NIFTY,476.35,28-Aug-2025,25650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72094,72094,NIFTY25AUG25650CE,NIFTY,366.65,28-Aug-2025,25650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72097,72097,NIFTY25AUG25700PE,NIFTY,506.45,28-Aug-2025,25700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72096,72096,NIFTY25AUG25700CE,NIFTY,344.95,28-Aug-2025,25700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72091,72091,NIFTY25AUG25550PE,NIFTY,427.5,28-Aug-2025,25550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72090,72090,NIFTY25AUG25550CE,NIFTY,417.5,28-Aug-2025,25550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72093,72093,NIFTY25AUG25600PE,NIFTY,452.7,28-Aug-2025,25600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72092,72092,NIFTY25AUG25600CE,NIFTY,390.9,28-Aug-2025,25600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72099,72099,NIFTY25AUG25750PE,NIFTY,529.15,28-Aug-2025,25750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72098,72098,NIFTY25AUG25750CE,NIFTY,319.9,28-Aug-2025,25750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72075,72075,NIFTY25AUG25400PE,NIFTY,363.3,28-Aug-2025,25400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72074,72074,NIFTY25AUG25400CE,NIFTY,501.55,28-Aug-2025,25400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72084,72084,NIFTY25AUG25450CE,NIFTY,468.7,28-Aug-2025,25450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72085,72085,NIFTY25AUG25450PE,NIFTY,383.2,28-Aug-2025,25450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72043,72043,NIFTY25AUG25350PE,NIFTY,343.15,28-Aug-2025,25350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72037,72037,NIFTY25AUG25250PE,NIFTY,304.2,28-Aug-2025,25250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72036,72036,NIFTY25AUG25250CE,NIFTY,715.0,28-Aug-2025,25250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72039,72039,NIFTY25AUG25300PE,NIFTY,320.6,28-Aug-2025,25300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72038,72038,NIFTY25AUG25300CE,NIFTY,560.2,28-Aug-2025,25300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72035,72035,NIFTY25AUG25200PE,NIFTY,286.15,28-Aug-2025,25200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72040,72040,NIFTY25AUG25350CE,NIFTY,530.75,28-Aug-2025,25350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47408,47408,NIFTY2571727150CE,NIFTY,1.05,17-Jul-2025,27150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47407,47407,NIFTY2571727100PE,NIFTY,1705.85,17-Jul-2025,27100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47409,47409,NIFTY2571727150PE,NIFTY,1761.55,17-Jul-2025,27150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47403,47403,NIFTY2571727050PE,NIFTY,1644.5,17-Jul-2025,27050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47406,47406,NIFTY2571727100CE,NIFTY,1.05,17-Jul-2025,27100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47411,47411,NIFTY2571727200PE,NIFTY,1811.4,17-Jul-2025,27200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47410,47410,NIFTY2571727200CE,NIFTY,1.0,17-Jul-2025,27200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47412,47412,NIFTY2571727250CE,NIFTY,1.0,17-Jul-2025,27250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47400,47400,NIFTY2571727000CE,NIFTY,1.05,17-Jul-2025,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47402,47402,NIFTY2571727050CE,NIFTY,1.05,17-Jul-2025,27050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47401,47401,NIFTY2571727000PE,NIFTY,1608.95,17-Jul-2025,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47419,47419,NIFTY2571727350PE,NIFTY,1959.5,17-Jul-2025,27350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47415,47415,NIFTY2571727300CE,NIFTY,0.95,17-Jul-2025,27300,0.05,75,OPTIDX,CE,NSE_FO
